HeatNo,TotalIngotsWeight,PouringScrap,OtherScrap,Cr_Last_EOP,Cr_Final,E3,E6,E8,OCR12,OCR12VM,UTOPMO2,UTOPMO4,PV_E1,PV_E3,PV_E40,PV_E6,PV_E8,FeCr
93151,49920.0,800.0,1500.0,10.63,12.16,0.0,9500.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,9500,0,1405.0
93152,47360.0,600.0,200.0,10.44,11.32,0.0,9500.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,9500,0,500.0
93153,48120.0,800.0,1200.0,10.45,11.66,0.0,18000.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,18000,0,880.0
93167,47650.0,800.0,200.0,10.65,11.32,0.0,10500.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,10500,0,420.0
93174,41560.0,600.0,600.0,10.2,11.51,0.0,7200.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,7200,0,700.0
93175,48000.0,1200.0,500.0,11.07,11.28,0.0,10600.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,10600,0,200.0
93196,48000.0,800.0,900.0,10.68,11.21,0.0,20600.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,20600,0,700.0
93197,48000.0,800.0,300.0,11.69,11.35,0.0,20600.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,20600,0,0.0
93201,47380.0,800.0,1200.0,11.53,11.3,0.0,21800.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,21800,0,0.0
93202,48410.0,800.0,1500.0,10.33,11.62,0.0,16500.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,16500,0,1250.0
93207,47950.0,800.0,1100.0,10.87,11.55,0.0,18200.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,18200,0,540.0
93228,44610.0,1200.0,1500.0,11.42,11.63,0.0,14100.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,14100,0,310.0
93229,43740.0,800.0,1600.0,11.53,11.7,0.0,17000.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,17000,0,260.0
93237,45180.0,1100.0,1300.0,10.79,11.57,0.0,16400.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,16400,0,520.0
93241,47360.0,400.0,300.0,9.93,11.3,0.0,18000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18000,0,1160.0
93242,49000.0,600.0,300.0,11.32,11.35,0.0,19100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,19100,0,0.0
93247,46950.0,400.0,500.0,11.5,11.19,0.0,24300.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,24300,0,100.0
93271,48060.0,800.0,3000.0,11.0,11.39,0.0,19300.0,0.0,0.0,28000.0,0.0,0.0,0,0,0,19300,0,790.0
93281,49000.0,600.0,1200.0,10.02,11.47,0.0,14500.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,14500,0,900.0
93282,46350.0,800.0,300.0,11.27,11.39,0.0,13500.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,13500,0,100.0
93291,49680.0,800.0,300.0,9.93,11.7,0.0,14500.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,14500,0,1570.0
93299,50400.0,600.0,400.0,10.55,11.45,0.0,9500.0,0.0,0.0,20000.0,0.0,10000.0,0,0,0,9500,0,650.0
93300,47380.0,800.0,1000.0,10.39,11.5,0.0,7500.0,0.0,0.0,20000.0,0.0,10000.0,0,0,0,7500,0,700.0
93313,50400.0,600.0,300.0,9.83,11.5,0.0,9700.0,0.0,0.0,20000.0,0.0,10000.0,0,0,0,9700,0,1400.0
93314,48410.0,800.0,400.0,10.85,11.24,0.0,9500.0,0.0,0.0,20000.0,0.0,10000.0,0,0,0,9500,0,300.0
93332,49000.0,600.0,1200.0,10.25,11.22,0.0,17600.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,17600,0,650.0
93333,47380.0,800.0,800.0,10.37,11.3,0.0,17500.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,17500,0,710.0
93334,46660.0,1200.0,2900.0,9.76,11.45,0.0,17600.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,17600,0,1350.0
93346,47530.0,700.0,1000.0,8.95,11.45,0.0,20000.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,20000,0,1990.0
93354,43760.0,800.0,1000.0,10.31,11.32,0.0,19300.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,19300,0,850.0
93355,46770.0,1000.0,500.0,10.3,11.21,0.0,17200.0,0.0,0.0,10000.0,0.0,10000.0,0,0,0,17200,0,600.0
93356,46350.0,800.0,1000.0,10.31,11.4,0.0,13100.0,0.0,0.0,10000.0,0.0,10000.0,0,0,0,13100,0,1190.0
93360,48000.0,600.0,300.0,11.06,11.4,0.0,18200.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,18200,0,330.0
93361,48000.0,600.0,600.0,11.74,11.55,0.0,18000.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,18000,0,0.0
93362,47570.0,600.0,1000.0,10.86,11.36,0.0,16600.0,0.0,0.0,10000.0,0.0,10000.0,0,0,0,16600,0,375.0
93363,47760.0,600.0,800.0,10.77,11.26,0.0,18000.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,18000,0,300.0
93364,45190.0,800.0,300.0,10.44,11.74,0.0,14000.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,14000,0,950.0
93365,43060.0,800.0,500.0,10.81,11.45,0.0,17100.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,17100,0,430.0
93383,43400.0,600.0,1200.0,10.01,11.32,0.0,16300.0,0.0,0.0,15000.0,0.0,10000.0,0,0,0,16300,0,930.0
93384,48410.0,800.0,1000.0,9.94,11.18,0.0,16000.0,0.0,0.0,15000.0,0.0,10000.0,0,0,0,16000,0,1150.0
93389,46950.0,800.0,1200.0,10.32,11.2,0.0,16000.0,0.0,0.0,15000.0,0.0,10000.0,0,0,0,16000,0,975.0
93390,48000.0,800.0,1200.0,10.13,11.22,0.0,16000.0,0.0,0.0,15000.0,0.0,10000.0,0,0,0,16000,0,1100.0
93409,48370.0,600.0,200.0,11.28,11.6,0.0,20000.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,20000,0,470.0
93428,45960.0,600.0,900.0,11.52,12.29,0.0,18100.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,18100,0,645.0
93429,49440.0,800.0,300.0,11.29,12.34,0.0,19600.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,19600,0,1050.0
93431,48890.0,800.0,1000.0,10.32,11.4,0.0,23200.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,23200,0,1200.0
93441,48000.0,800.0,1700.0,10.59,11.31,0.0,17000.0,0.0,10000.0,15000.0,0.0,0.0,0,0,0,17000,0,1000.0
93442,46950.0,800.0,700.0,10.19,11.43,0.0,17000.0,0.0,9000.0,15000.0,0.0,0.0,0,0,0,17000,0,700.0
93443,47470.0,800.0,1200.0,10.51,11.45,0.0,22100.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,22100,0,900.0
93444,45920.0,600.0,400.0,11.36,11.46,0.0,13000.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,13000,0,200.0
93445,50400.0,600.0,800.0,9.18,11.3,0.0,23000.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,23000,0,1400.0
93450,48000.0,600.0,1300.0,0.0,11.44,0.0,18700.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,18700,0,500.0
93451,47650.0,600.0,500.0,11.19,11.41,0.0,18100.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,18100,0,270.0
93452,45210.0,300.0,3300.0,10.59,11.48,0.0,15600.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,15600,0,650.0
93458,48830.0,800.0,900.0,10.54,11.46,0.0,19200.0,0.0,0.0,17000.0,0.0,0.0,0,0,0,19200,0,250.0
93476,44050.0,800.0,2600.0,10.47,11.27,0.0,15000.0,0.0,0.0,19000.0,0.0,0.0,0,0,0,15000,0,565.0
93477,49760.0,800.0,1400.0,10.95,11.3,0.0,18000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18000,0,0.0
93478,47760.0,600.0,1700.0,10.16,11.33,0.0,18000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18000,0,500.0
93479,46140.0,1000.0,1000.0,9.88,11.27,0.0,17000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17000,0,800.0
93485,45320.0,800.0,1100.0,10.65,11.3,0.0,17100.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,17100,0,120.0
93492,45960.0,600.0,300.0,10.65,11.4,0.0,20100.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,20100,0,615.0
93506,47360.0,400.0,300.0,10.37,11.3,0.0,24200.0,0.0,0.0,12000.0,0.0,0.0,0,0,0,24200,0,340.0
93507,47380.0,800.0,1100.0,10.27,11.29,0.0,24000.0,0.0,0.0,12000.0,0.0,0.0,0,0,0,24000,0,700.0
93508,45320.0,800.0,500.0,10.27,11.8,0.0,24200.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,24200,0,1040.0
93516,47120.0,800.0,1400.0,10.52,11.43,0.0,31000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,31000,0,1290.0
93517,44130.0,1000.0,1500.0,9.65,11.66,0.0,34000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,34000,0,1550.0
93527,48000.0,800.0,1500.0,10.4,11.35,0.0,25100.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,25100,0,905.0
93528,47260.0,1000.0,1800.0,10.19,11.72,0.0,35100.0,0.0,0.0,0.0,0.0,0.0,0,0,0,35100,0,1320.0
93529,48800.0,1000.0,1400.0,10.29,11.53,0.0,25000.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,25000,0,1230.0
93536,47360.0,400.0,600.0,9.88,11.44,0.0,25200.0,0.0,0.0,14000.0,0.0,0.0,0,0,0,25200,0,1120.0
93537,45960.0,600.0,1500.0,10.1,11.48,0.0,25000.0,0.0,0.0,13000.0,0.0,0.0,0,0,0,25000,0,915.0
93566,47380.0,600.0,900.0,10.31,12.29,0.0,40200.0,0.0,0.0,0.0,0.0,0.0,0,0,0,40200,0,1400.0
93567,41520.0,600.0,700.0,10.15,11.25,0.0,15600.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,15600,0,500.0
93582,50400.0,600.0,3100.0,9.63,11.63,0.0,38200.0,0.0,0.0,0.0,0.0,0.0,0,0,0,38200,0,1810.0
93583,47380.0,800.0,1300.0,11.6,12.19,0.0,18000.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,18000,0,600.0
93591,46880.0,600.0,1800.0,10.01,11.65,0.0,36500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,36500,0,1185.0
93592,43800.0,800.0,1300.0,0.0,11.72,0.0,29600.0,0.0,0.0,0.0,0.0,0.0,0,0,0,29600,0,305.0
93601,45210.0,800.0,1000.0,10.46,11.62,0.0,16000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,16000,0,720.0
93616,48410.0,600.0,1000.0,9.78,11.38,0.0,18100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18100,0,1150.0
93617,47120.0,600.0,1200.0,10.2,11.36,0.0,18000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18000,0,500.0
93628,42220.0,600.0,1000.0,9.09,11.41,0.0,14000.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,14000,0,1610.0
93629,49800.0,600.0,100.0,10.75,11.37,0.0,21000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,21000,0,100.0
93642,47610.0,800.0,100.0,9.87,11.39,0.0,21000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,21000,0,1070.0
93659,48410.0,800.0,1600.0,10.38,11.34,0.0,18200.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18200,0,830.0
93660,48000.0,800.0,200.0,9.48,11.2,0.0,18600.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18600,0,1950.0
93661,48000.0,800.0,400.0,11.38,11.37,0.0,15700.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,15700,0,100.0
93705,49000.0,600.0,1100.0,9.76,11.38,0.0,18500.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18500,0,1250.0
93706,47380.0,800.0,600.0,9.18,11.18,0.0,18500.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18500,0,1850.0
93709,43060.0,500.0,1500.0,0.0,11.78,0.0,14000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,14000,0,800.0
93710,46950.0,800.0,800.0,10.64,11.34,0.0,18600.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18600,0,630.0
93725,43720.0,600.0,200.0,10.92,11.43,0.0,14500.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,14500,0,390.0
93741,48520.0,800.0,1300.0,10.6,11.87,0.0,10400.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,10400,0,1000.0
93750,41370.0,800.0,100.0,10.28,11.24,0.0,17600.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17600,0,1350.0
93751,45320.0,900.0,1500.0,11.36,11.61,0.0,18600.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18600,0,220.0
93758,49000.0,600.0,700.0,10.79,11.31,0.0,16000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,16000,0,750.0
93759,49440.0,800.0,1500.0,10.85,11.45,0.0,17600.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,17600,0,700.0
93768,47710.0,800.0,1300.0,10.21,11.27,0.0,17600.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,17600,0,600.0
93784,49000.0,600.0,400.0,10.23,11.5,0.0,17500.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,17500,0,1150.0
93785,45320.0,800.0,2300.0,,11.28,0.0,16100.0,0.0,0.0,13000.0,0.0,0.0,0,0,0,16100,0,980.0
93786,48000.0,600.0,500.0,10.06,11.2,0.0,18600.0,0.0,0.0,17000.0,0.0,0.0,0,0,0,18600,0,850.0
93792,44400.0,700.0,1500.0,9.07,11.35,0.0,15500.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,15500,0,1770.0
93793,45920.0,500.0,700.0,11.14,11.43,0.0,15600.0,0.0,0.0,22000.0,0.0,0.0,0,0,0,15600,0,100.0
93822,47120.0,800.0,1500.0,11.69,12.48,0.0,13000.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,13000,0,480.0
93828,47360.0,400.0,1000.0,9.92,11.22,0.0,14000.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,14000,0,1280.0
93829,48960.0,600.0,1300.0,10.25,11.27,0.0,14000.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,14000,0,1000.0
93830,46280.0,600.0,1500.0,9.92,11.58,0.0,17000.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,17000,0,1550.0
93840,47120.0,800.0,300.0,10.38,11.35,0.0,14000.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,14000,0,470.0
93849,49000.0,600.0,500.0,10.89,11.42,0.0,14000.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,14000,0,180.0
93850,48410.0,800.0,900.0,8.9,11.35,0.0,15100.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,15100,0,1820.0
93859,45920.0,800.0,2100.0,10.13,11.99,0.0,15100.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,15100,0,1525.0
93869,47300.0,800.0,1200.0,10.98,11.42,0.0,18000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18000,0,150.0
93870,45210.0,300.0,2200.0,10.43,11.47,0.0,16000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,16000,0,800.0
93871,43800.0,800.0,1000.0,10.64,11.7,0.0,14500.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,14500,0,710.0
93872,45960.0,600.0,1700.0,10.23,11.6,0.0,18500.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18500,0,875.0
93873,49440.0,800.0,900.0,10.64,11.3,0.0,15200.0,0.0,0.0,12000.0,10000.0,0.0,0,0,0,15200,0,650.0
93881,45210.0,400.0,1400.0,10.42,11.4,0.0,16000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,16000,0,650.0
93882,43060.0,600.0,1700.0,10.19,11.99,0.0,16100.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,16100,0,1150.0
93910,48160.0,600.0,1400.0,10.78,11.29,0.0,18500.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18500,0,330.0
93911,47650.0,800.0,500.0,9.56,11.33,0.0,18000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18000,0,1060.0
93912,43720.0,900.0,1300.0,11.3,11.7,0.0,14400.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,14400,0,300.0
93913,48000.0,800.0,1100.0,11.02,11.37,0.0,18500.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18500,0,350.0
93914,45730.0,600.0,400.0,10.48,11.95,0.0,14500.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,14500,0,1080.0
93915,47360.0,400.0,400.0,10.43,11.55,0.0,18200.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18200,0,620.0
93923,46720.0,600.0,1200.0,10.48,11.45,0.0,18600.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18600,0,500.0
93938,45630.0,500.0,300.0,10.84,11.47,0.0,17500.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17500,0,900.0
93939,47590.0,500.0,1600.0,10.85,11.65,0.0,17200.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,17200,0,750.0
94011,47650.0,800.0,1500.0,10.61,11.4,0.0,12500.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,12500,0,835.0
94012,48520.0,800.0,900.0,10.65,11.42,0.0,12500.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,12500,0,550.0
94013,50000.0,800.0,800.0,11.06,11.73,0.0,14000.0,0.0,0.0,0.0,20000.0,0.0,0,0,0,14000,0,915.0
94016,46390.0,1000.0,700.0,10.69,11.68,0.0,15700.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,15700,0,1005.0
94033,49000.0,600.0,1500.0,10.59,11.39,0.0,14700.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,14700,0,860.0
94034,47380.0,800.0,1500.0,10.71,11.5,0.0,14700.0,0.0,0.0,24000.0,0.0,0.0,0,0,0,14700,0,720.0
94035,48000.0,800.0,600.0,11.32,11.24,0.0,14500.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,14500,0,0.0
94044,47360.0,400.0,1100.0,10.78,11.25,0.0,10600.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,10600,0,232.0
94055,47760.0,600.0,800.0,10.21,11.4,0.0,10500.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,10500,0,780.0
94062,46870.0,900.0,1800.0,10.06,11.39,0.0,13200.0,0.0,0.0,26000.0,0.0,0.0,0,0,0,13200,0,850.0
94069,48000.0,600.0,600.0,9.83,11.15,0.0,12000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,12000,0,1020.0
94070,47010.0,900.0,2300.0,10.42,11.38,0.0,9000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,9000,0,780.0
94086,49440.0,800.0,1000.0,10.99,12.3,0.0,15100.0,0.0,0.0,0.0,20000.0,0.0,0,0,0,15100,0,1465.0
94099,46310.0,1200.0,1500.0,9.54,11.41,0.0,11600.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,11600,0,1300.0
94100,49440.0,800.0,1400.0,10.41,11.68,0.0,16500.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,16500,0,1350.0
94106,47360.0,500.0,1300.0,10.44,11.2,0.0,11600.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,11600,0,900.0
94107,43800.0,800.0,2000.0,10.7,11.65,0.0,16400.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,16400,0,1040.0
94118,44240.0,800.0,300.0,10.7,11.56,0.0,10000.0,0.0,0.0,10000.0,15000.0,0.0,0,0,0,10000,0,645.0
94127,49000.0,600.0,900.0,10.68,11.43,0.0,10200.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,10200,0,750.0
94128,47380.0,800.0,1000.0,10.55,11.26,0.0,6100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,6100,0,700.0
94129,43010.0,600.0,600.0,10.79,11.47,0.0,10100.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,10100,0,500.0
94130,41800.0,600.0,1300.0,10.81,11.15,0.0,4500.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,4500,0,407.0
94146,47460.0,800.0,800.0,10.68,11.47,0.0,11500.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,11500,0,730.0
94147,49440.0,800.0,1700.0,10.47,11.15,0.0,11200.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,11200,0,600.0
94148,47380.0,800.0,1100.0,10.1,11.25,0.0,12500.0,0.0,0.0,15000.0,10000.0,0.0,0,0,0,12500,0,1000.0
94156,48000.0,600.0,1000.0,10.29,11.4,0.0,12100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,12100,0,720.0
94163,47380.0,800.0,800.0,10.2,11.38,0.0,11500.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,11500,0,960.0
94164,48720.0,600.0,900.0,11.46,11.58,0.0,12600.0,0.0,0.0,15000.0,10000.0,0.0,0,0,0,12600,0,400.0
94165,48000.0,600.0,700.0,10.28,11.45,0.0,11500.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,11500,0,1210.0
94184,48760.0,1200.0,500.0,11.55,11.6,0.0,10100.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,10100,0,0.0
94201,50400.0,800.0,1500.0,10.97,11.35,0.0,9500.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,9500,0,600.0
94202,47380.0,800.0,1400.0,10.51,11.44,0.0,9600.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,9600,0,760.0
94229,47600.0,600.0,800.0,0.0,11.31,0.0,13500.0,0.0,0.0,12000.0,10000.0,0.0,0,0,0,13500,0,120.0
94230,47380.0,800.0,2400.0,10.59,12.27,0.0,7000.0,0.0,0.0,15000.0,15000.0,0.0,0,0,0,7000,0,1130.0
94231,48000.0,800.0,1900.0,0.0,11.43,0.0,9500.0,0.0,0.0,20000.0,0.0,10000.0,0,0,0,9500,0,0.0
94232,45840.0,1000.0,500.0,10.37,11.37,0.0,15500.0,0.0,10000.0,0.0,10000.0,0.0,0,0,0,15500,0,760.0
94233,48240.0,800.0,1300.0,10.32,11.39,0.0,9500.0,0.0,0.0,20000.0,0.0,10000.0,0,0,0,9500,0,750.0
94234,48640.0,1900.0,800.0,10.42,11.53,0.0,17500.0,0.0,12000.0,0.0,10000.0,0.0,0,0,0,17500,0,1160.0
94239,49440.0,800.0,1000.0,10.72,11.2,0.0,9500.0,0.0,0.0,20000.0,0.0,10000.0,0,0,0,9500,0,550.0
94268,50400.0,600.0,900.0,11.18,11.51,0.0,22600.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,22600,0,250.0
94269,48410.0,800.0,300.0,10.33,11.48,0.0,22600.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,22600,0,750.0
94280,47360.0,400.0,900.0,10.08,11.4,0.0,20100.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,20100,0,400.0
94281,49000.0,600.0,1000.0,10.82,11.5,0.0,17100.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,17100,0,0.0
94282,48000.0,600.0,300.0,10.8,11.32,0.0,19100.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,19100,0,500.0
94283,42380.0,500.0,1800.0,10.58,11.45,0.0,19000.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,19000,0,600.0
94284,48000.0,600.0,1700.0,10.51,11.31,0.0,19100.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,19100,0,666.0
94290,48160.0,600.0,1300.0,11.27,11.45,0.0,19000.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,19000,0,90.0
94291,48410.0,800.0,1300.0,10.99,11.62,0.0,19100.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,19100,0,570.0
94300,46950.0,800.0,800.0,9.86,11.33,0.0,19000.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,19000,0,250.0
94311,50400.0,600.0,1200.0,,11.4,0.0,16200.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,16200,0,750.0
94312,48410.0,800.0,500.0,11.07,11.34,0.0,12100.0,0.0,0.0,10000.0,15000.0,0.0,0,0,0,12100,0,250.0
94321,44445.0,800.0,1700.0,9.28,11.53,0.0,7000.0,0.0,5000.0,0.0,15000.0,0.0,0,0,0,7000,0,2180.0
94334,43800.0,800.0,1800.0,11.43,11.54,0.0,12000.0,0.0,10000.0,0.0,15000.0,0.0,0,0,0,12000,0,220.0
94335,48000.0,800.0,800.0,10.29,11.27,0.0,20000.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,20000,0,950.0
94336,44470.0,1000.0,1600.0,0.0,11.27,0.0,17300.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,17300,0,300.0
94337,44440.0,800.0,2500.0,10.64,11.32,0.0,17000.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,17000,0,700.0
94338,43260.0,800.0,1500.0,10.35,11.19,0.0,20000.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,20000,0,620.0
94339,50050.0,600.0,700.0,9.52,11.43,0.0,17000.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,17000,0,1910.0
94340,45630.0,900.0,1200.0,10.18,11.3,0.0,17500.0,0.0,10000.0,0.0,10000.0,0.0,0,0,0,17500,0,950.0
94346,48000.0,800.0,200.0,11.26,11.28,0.0,16400.0,0.0,0.0,10000.0,15000.0,0.0,0,0,0,16400,0,0.0
94384,49440.0,800.0,200.0,11.07,11.45,0.0,22000.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,22000,0,850.0
94385,48410.0,800.0,700.0,10.18,11.48,0.0,22200.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,22200,0,900.0
94397,49440.0,800.0,800.0,10.18,11.7,0.0,15100.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,15100,0,1325.0
94398,49440.0,800.0,1300.0,11.55,11.42,0.0,22000.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,22000,0,0.0
94399,48000.0,800.0,2000.0,11.38,11.4,0.0,22100.0,0.0,0.0,16000.0,0.0,0.0,0,0,0,22100,0,100.0
94400,47650.0,800.0,700.0,11.58,11.63,0.0,22000.0,0.0,0.0,15500.0,0.0,0.0,0,0,0,22000,0,0.0
94407,46350.0,800.0,1200.0,9.98,11.72,0.0,15300.0,0.0,0.0,10000.0,10000.0,0.0,0,0,0,15300,0,1260.0
94418,48440.0,400.0,1600.0,10.51,11.45,0.0,22200.0,0.0,0.0,16000.0,0.0,0.0,0,0,0,22200,0,400.0
94419,45995.0,1000.0,1400.0,11.5,11.35,0.0,22000.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,22000,0,0.0
94433,48000.0,600.0,600.0,10.24,11.36,0.0,22100.0,0.0,0.0,16000.0,0.0,0.0,0,0,0,22100,0,1080.0
94434,49000.0,600.0,1700.0,10.16,11.22,0.0,22000.0,0.0,0.0,16000.0,0.0,0.0,0,0,0,22000,0,900.0
